total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;workload;timePressure;taskSeverity;taskSwitch;occupiedTime;world_nr;tick_nr
0;0;0;0;0;0;0;0;0;0;1;0
0;0;0;0;0;0;0;0;0;0;1;1
0;1;0;0;0;0.08;0;0.33;0;0;1;2
0;1;0;0;0;0.08;0;0.33;0;0;1;3
0;1;0;0;0;0.08;0;0.33;0;0;1;4
0;1;0;0;0;0.08;0;0.33;0;0;1;5
0;1;0;0;0;0.08;0;0.33;0;0;1;6
0;1;0;0;0;0.08;0;0.33;0;0;1;7
0;1;0;0;0;0.08;0;0.33;0;0;1;8
0;1;0;0;0;0.08;0;0.33;0;0;1;9
0;1;0;0;0;0.08;0;0.33;0;0;1;10
0;1;0;0;0;0.08;0;0.33;0;0;1;11
0;1;0;0;0;0.08;0;0.33;0;0;1;12
0;2;0;0;0;0.08;0.0;0.33;0;0;1;13
0;2;0;0;0;0.08;0.0;0.33;0;0;1;14
0;2;0;0;0;0.08;0.0;0.33;0;0;1;15
0;2;0;0;0;0.08;0.0;0.33;0;0;1;16
0;2;0;0;0;0.08;0.0;0.33;0;0;1;17
0;2;0;0;0;0.08;0.0;0.33;0;0;1;18
0;2;0;0;0;0.08;0.0;0.33;0;0;1;19
0;2;0;0;0;0.08;0.0;0.33;0;0;1;20
0;2;0;0;0;0.08;0.0;0.33;0;0;1;21
0;2;0;0;0;0.08;0.0;0.33;0;0;1;22
0;2;0;0;0;0.08;0.0;0.33;0;0;1;23
0;2;0;0;0;0.08;0.0;0.33;0;0;1;24
1;2;0;0;0;0.08;0.0;0.33;0;0;1;25
1;2;0;0;0;0.08;0.0;0.33;0;0;1;26
1;3;0;0;0;0.08;0.0;0.33;0;0;1;27
1;3;0;0;0;0.08;0.0;0.33;0;0;1;28
1;3;0;0;0;0.08;0.0;0.33;0;0;1;29
1;3;0;0;0;0.08;0.0;0.33;0;0;1;30
1;3;0;0;0;0.08;0.0;0.33;0;0;1;31
1;3;0;0;0;0.08;0.0;0.33;0;0;1;32
1;3;0;0;0;0.08;0.0;0.33;0;0;1;33
1;3;0;0;0;0.08;0.0;0.33;0;0;1;34
